metrics,query,galago,anserini,galago_best,anserini_best,abs_diff
P_20,enwiki:Electric%20car/Batteries/Charging/Fast%20charging,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Batteries/Charging/Fast%20charging,0.5,0.5,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Batteries/Charging/Fast%20charging,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Batteries/Charging/Home%20charging,0.0,0.0,0.0,0.0,0.0
Rprec,enwiki:Electric%20car/Batteries/Charging/Home%20charging,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Batteries/Charging/Home%20charging,0.0,0.0,0.0,0.0,0.0
P_20,enwiki:Electric%20car/Batteries/Charging/Home%20charging,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Batteries/Charging/Home%20charging,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Batteries/Charging/Home%20charging,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Batteries/Charging/Range%20extension,0.0,0.0,0.0,0.0,0.0
Rprec,enwiki:Electric%20car/Batteries/Charging/Range%20extension,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Batteries/Charging/Range%20extension,0.0,0.0,0.0,0.0,0.0
P_20,enwiki:Electric%20car/Batteries/Charging/Range%20extension,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Batteries/Charging/Range%20extension,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Batteries/Charging/Range%20extension,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Batteries/Future,0.0287,0.0377,-0.008999999999999998,0.008999999999999998,0.008999999999999998
Rprec,enwiki:Electric%20car/Batteries/Future,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Batteries/Future,0.1111,0.1429,-0.031799999999999995,0.031799999999999995,0.031799999999999995
P_20,enwiki:Electric%20car/Batteries/Future,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Batteries/Future,0.25,0.25,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Batteries/Future,0.1175,0.1301,-0.0126,0.0126,0.0126
map,enwiki:Electric%20car/Batteries/Lifespan,0.0,0.0004,-0.0004,0.0004,0.0004
Rprec,enwiki:Electric%20car/Batteries/Lifespan,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Batteries/Lifespan,0.0,0.0014,-0.0014,0.0014,0.0014
P_20,enwiki:Electric%20car/Batteries/Lifespan,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Batteries/Lifespan,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Batteries/Lifespan,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Batteries/Range,0.0183,0.0444,-0.0261,0.0261,0.0261
Rprec,enwiki:Electric%20car/Batteries/Range,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Batteries/Range,0.0385,0.1,-0.061500000000000006,0.061500000000000006,0.061500000000000006
P_20,enwiki:Electric%20car/Batteries/Range,0.0,0.05,-0.05,0.05,0.05
recall_40,enwiki:Electric%20car/Batteries/Range,0.3333,0.3333,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Batteries/Range,0.0,0.1357,-0.1357,0.1357,0.1357
map,enwiki:Electric%20car/Controls,0.0,0.0,0.0,0.0,0.0
Rprec,enwiki:Electric%20car/Controls,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Controls,0.0,0.0,0.0,0.0,0.0
P_20,enwiki:Electric%20car/Controls,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Controls,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Controls,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Currently%20available%20electric%20cars/Electric%20cars%20by%20country,0.006,0.0071,-0.0011000000000000003,0.0011000000000000003,0.0011000000000000003
Rprec,enwiki:Electric%20car/Currently%20available%20electric%20cars/Electric%20cars%20by%20country,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Currently%20available%20electric%20cars/Electric%20cars%20by%20country,0.0074,0.0085,-0.0011000000000000003,0.0011000000000000003,0.0011000000000000003
P_20,enwiki:Electric%20car/Currently%20available%20electric%20cars/Electric%20cars%20by%20country,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Currently%20available%20electric%20cars/Electric%20cars%20by%20country,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Currently%20available%20electric%20cars/Electric%20cars%20by%20country,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Currently%20available%20electric%20cars/Government%20subsidy,0.0059,0.002,0.0039,-0.0039,0.0039
Rprec,enwiki:Electric%20car/Currently%20available%20electric%20cars/Government%20subsidy,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Currently%20available%20electric%20cars/Government%20subsidy,0.0118,0.0041,0.007699999999999999,-0.007699999999999999,0.007699999999999999
P_20,enwiki:Electric%20car/Currently%20available%20electric%20cars/Government%20subsidy,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Currently%20available%20electric%20cars/Government%20subsidy,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Currently%20available%20electric%20cars/Government%20subsidy,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Currently%20available%20electric%20cars/Highway%20capable,0.0251,0.0287,-0.003599999999999999,0.003599999999999999,0.003599999999999999
Rprec,enwiki:Electric%20car/Currently%20available%20electric%20cars/Highway%20capable,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Currently%20available%20electric%20cars/Highway%20capable,0.0667,0.0769,-0.0102,0.0102,0.0102
P_20,enwiki:Electric%20car/Currently%20available%20electric%20cars/Highway%20capable,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Currently%20available%20electric%20cars/Highway%20capable,0.4,0.4,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Currently%20available%20electric%20cars/Highway%20capable,0.0848,0.0891,-0.004299999999999998,0.004299999999999998,0.004299999999999998
map,enwiki:Electric%20car/Currently%20available%20electric%20cars/Neighborhood%20electric%20vehicles,0.0042,0.0058,-0.0015999999999999999,0.0015999999999999999,0.0015999999999999999
Rprec,enwiki:Electric%20car/Currently%20available%20electric%20cars/Neighborhood%20electric%20vehicles,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Currently%20available%20electric%20cars/Neighborhood%20electric%20vehicles,0.0063,0.0094,-0.0031000000000000003,0.0031000000000000003,0.0031000000000000003
P_20,enwiki:Electric%20car/Currently%20available%20electric%20cars/Neighborhood%20electric%20vehicles,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Currently%20available%20electric%20cars/Neighborhood%20electric%20vehicles,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Currently%20available%20electric%20cars/Neighborhood%20electric%20vehicles,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Economics/Dealership%20reluctance%20to%20sell,0.2378,0.2913,-0.05349999999999999,0.05349999999999999,0.05349999999999999
Rprec,enwiki:Electric%20car/Economics/Dealership%20reluctance%20to%20sell,0.2,0.4,-0.2,0.2,0.2
recip_rank,enwiki:Electric%20car/Economics/Dealership%20reluctance%20to%20sell,1.0,1.0,0.0,0.0,0.0
P_20,enwiki:Electric%20car/Economics/Dealership%20reluctance%20to%20sell,0.1,0.1,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Economics/Dealership%20reluctance%20to%20sell,0.4,0.4,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Economics/Dealership%20reluctance%20to%20sell,0.426,0.4704,-0.044399999999999995,0.044399999999999995,0.044399999999999995
map,enwiki:Electric%20car/Economics/Maintenance,0.2,0.3333,-0.13329999999999997,0.13329999999999997,0.13329999999999997
Rprec,enwiki:Electric%20car/Economics/Maintenance,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Economics/Maintenance,0.2,0.3333,-0.13329999999999997,0.13329999999999997,0.13329999999999997
P_20,enwiki:Electric%20car/Economics/Maintenance,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Economics/Maintenance,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Economics/Maintenance,0.3869,0.5,-0.11309999999999998,0.11309999999999998,0.11309999999999998
map,enwiki:Electric%20car/Economics/Mileage%20costs,0.2667,0.2667,0.0,0.0,0.0
Rprec,enwiki:Electric%20car/Economics/Mileage%20costs,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Economics/Mileage%20costs,0.3333,0.3333,0.0,0.0,0.0
P_20,enwiki:Electric%20car/Economics/Mileage%20costs,0.1,0.1,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Economics/Mileage%20costs,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Economics/Mileage%20costs,0.4838,0.4838,0.0,0.0,0.0
map,enwiki:Electric%20car/Economics/Price,0.1934,0.2161,-0.022699999999999998,0.022699999999999998,0.022699999999999998
Rprec,enwiki:Electric%20car/Economics/Price,0.1667,0.1667,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Economics/Price,1.0,1.0,0.0,0.0,0.0
P_20,enwiki:Electric%20car/Economics/Price,0.1,0.1,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Economics/Price,0.3333,0.3333,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Economics/Price,0.3738,0.3981,-0.02429999999999999,0.02429999999999999,0.02429999999999999
map,enwiki:Electric%20car/Economics/Running%20costs,0.0033,0.005,-0.0017000000000000001,0.0017000000000000001,0.0017000000000000001
Rprec,enwiki:Electric%20car/Economics/Running%20costs,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Economics/Running%20costs,0.0037,0.0057,-0.002,0.002,0.002
P_20,enwiki:Electric%20car/Economics/Running%20costs,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Economics/Running%20costs,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Economics/Running%20costs,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Economics/Total%20cost%20of%20ownership,0.0304,0.0118,0.0186,-0.0186,0.0186
Rprec,enwiki:Electric%20car/Economics/Total%20cost%20of%20ownership,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Economics/Total%20cost%20of%20ownership,0.0833,0.0294,0.0539,-0.0539,0.0539
P_20,enwiki:Electric%20car/Economics/Total%20cost%20of%20ownership,0.05,0.0,0.05,-0.05,0.05
recall_40,enwiki:Electric%20car/Economics/Total%20cost%20of%20ownership,0.3333,0.3333,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Economics/Total%20cost%20of%20ownership,0.1268,0.0,0.1268,-0.1268,0.1268
map,enwiki:Electric%20car/Electrical%20interference,0.0,0.0,0.0,0.0,0.0
Rprec,enwiki:Electric%20car/Electrical%20interference,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Electrical%20interference,0.0,0.0,0.0,0.0,0.0
P_20,enwiki:Electric%20car/Electrical%20interference,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Electrical%20interference,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Electrical%20interference,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Energy%20efficiency,0.1494,0.1011,0.04830000000000001,-0.04830000000000001,0.04830000000000001
Rprec,enwiki:Electric%20car/Energy%20efficiency,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Energy%20efficiency,0.25,0.2,0.04999999999999999,-0.04999999999999999,0.04999999999999999
P_20,enwiki:Electric%20car/Energy%20efficiency,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Energy%20efficiency,0.5,0.5,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Energy%20efficiency,0.2641,0.2372,0.026900000000000007,-0.026900000000000007,0.026900000000000007
map,enwiki:Electric%20car/Energy%20efficiency/Cabin%20heating%20and%20cooling,0.0045,0.0063,-0.0018000000000000004,0.0018000000000000004,0.0018000000000000004
Rprec,enwiki:Electric%20car/Energy%20efficiency/Cabin%20heating%20and%20cooling,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Energy%20efficiency/Cabin%20heating%20and%20cooling,0.0103,0.0169,-0.006599999999999998,0.006599999999999998,0.006599999999999998
P_20,enwiki:Electric%20car/Energy%20efficiency/Cabin%20heating%20and%20cooling,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Energy%20efficiency/Cabin%20heating%20and%20cooling,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Energy%20efficiency/Cabin%20heating%20and%20cooling,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Environmental%20aspects/Air%20pollution%20and%20carbon%20emissions,0.035,0.0629,-0.027899999999999994,0.027899999999999994,0.027899999999999994
Rprec,enwiki:Electric%20car/Environmental%20aspects/Air%20pollution%20and%20carbon%20emissions,0.0714,0.0714,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Environmental%20aspects/Air%20pollution%20and%20carbon%20emissions,0.25,0.5,-0.25,0.25,0.25
P_20,enwiki:Electric%20car/Environmental%20aspects/Air%20pollution%20and%20carbon%20emissions,0.05,0.1,-0.05,0.05,0.05
recall_40,enwiki:Electric%20car/Environmental%20aspects/Air%20pollution%20and%20carbon%20emissions,0.1429,0.1429,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Environmental%20aspects/Air%20pollution%20and%20carbon%20emissions,0.0768,0.1544,-0.07760000000000002,0.07760000000000002,0.07760000000000002
map,enwiki:Electric%20car/Environmental%20aspects/Electricity%20generation%20for%20electric%20cars,0.0027,0.0007,0.002,-0.002,0.002
Rprec,enwiki:Electric%20car/Environmental%20aspects/Electricity%20generation%20for%20electric%20cars,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Environmental%20aspects/Electricity%20generation%20for%20electric%20cars,0.0081,0.0021,0.006,-0.006,0.006
P_20,enwiki:Electric%20car/Environmental%20aspects/Electricity%20generation%20for%20electric%20cars,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Environmental%20aspects/Electricity%20generation%20for%20electric%20cars,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Environmental%20aspects/Electricity%20generation%20for%20electric%20cars,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Environmental%20aspects/Environmental%20impact%20of%20manufacturing,0.1454,0.1402,0.00520000000000001,-0.00520000000000001,0.00520000000000001
Rprec,enwiki:Electric%20car/Environmental%20aspects/Environmental%20impact%20of%20manufacturing,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Environmental%20aspects/Environmental%20impact%20of%20manufacturing,0.2,0.1667,0.033300000000000024,-0.033300000000000024,0.033300000000000024
P_20,enwiki:Electric%20car/Environmental%20aspects/Environmental%20impact%20of%20manufacturing,0.1,0.1,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Environmental%20aspects/Environmental%20impact%20of%20manufacturing,1.0,1.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Environmental%20aspects/Environmental%20impact%20of%20manufacturing,0.292,0.2797,0.012299999999999978,-0.012299999999999978,0.012299999999999978
map,enwiki:Electric%20car/History,0.0015,0.0026,-0.0010999999999999998,0.0010999999999999998,0.0010999999999999998
Rprec,enwiki:Electric%20car/History,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/History,0.0032,0.0074,-0.004200000000000001,0.004200000000000001,0.004200000000000001
P_20,enwiki:Electric%20car/History,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/History,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/History,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Hobbyists%20and%20conversions,0.2543,0.2545,-0.00019999999999997797,0.00019999999999997797,0.00019999999999997797
Rprec,enwiki:Electric%20car/Hobbyists%20and%20conversions,0.25,0.25,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Hobbyists%20and%20conversions,1.0,1.0,0.0,0.0,0.0
P_20,enwiki:Electric%20car/Hobbyists%20and%20conversions,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Hobbyists%20and%20conversions,0.25,0.25,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Hobbyists%20and%20conversions,0.3904,0.3904,0.0,0.0,0.0
map,enwiki:Electric%20car/Infrastructure/Charging%20station,0.0018,0.0016,0.00019999999999999987,-0.00019999999999999987,0.00019999999999999987
Rprec,enwiki:Electric%20car/Infrastructure/Charging%20station,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Infrastructure/Charging%20station,0.0016,0.002,-0.00039999999999999996,0.00039999999999999996,0.00039999999999999996
P_20,enwiki:Electric%20car/Infrastructure/Charging%20station,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Infrastructure/Charging%20station,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Infrastructure/Charging%20station,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Infrastructure/Charging%20station/Connectors,0.0139,0.025,-0.011100000000000002,0.011100000000000002,0.011100000000000002
Rprec,enwiki:Electric%20car/Infrastructure/Charging%20station/Connectors,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Infrastructure/Charging%20station/Connectors,0.0278,0.05,-0.022200000000000004,0.022200000000000004,0.022200000000000004
P_20,enwiki:Electric%20car/Infrastructure/Charging%20station/Connectors,0.0,0.05,-0.05,0.05,0.05
recall_40,enwiki:Electric%20car/Infrastructure/Charging%20station/Connectors,0.5,0.5,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Infrastructure/Charging%20station/Connectors,0.0,0.1396,-0.1396,0.1396,0.1396
map,enwiki:Electric%20car/Infrastructure/Charging%20station/US%20charging%20standards,0.0066,0.005,0.0015999999999999999,-0.0015999999999999999,0.0015999999999999999
Rprec,enwiki:Electric%20car/Infrastructure/Charging%20station/US%20charging%20standards,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Infrastructure/Charging%20station/US%20charging%20standards,0.0077,0.0101,-0.0023999999999999994,0.0023999999999999994,0.0023999999999999994
P_20,enwiki:Electric%20car/Infrastructure/Charging%20station/US%20charging%20standards,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Infrastructure/Charging%20station/US%20charging%20standards,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Infrastructure/Charging%20station/US%20charging%20standards,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Infrastructure/Vehicle-to-grid:%20uploading%20and%20grid%20buffering,0.0,0.0,0.0,0.0,0.0
Rprec,enwiki:Electric%20car/Infrastructure/Vehicle-to-grid:%20uploading%20and%20grid%20buffering,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Infrastructure/Vehicle-to-grid:%20uploading%20and%20grid%20buffering,0.0,0.0,0.0,0.0,0.0
P_20,enwiki:Electric%20car/Infrastructure/Vehicle-to-grid:%20uploading%20and%20grid%20buffering,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Infrastructure/Vehicle-to-grid:%20uploading%20and%20grid%20buffering,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Infrastructure/Vehicle-to-grid:%20uploading%20and%20grid%20buffering,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Performance/Acceleration%20and%20drivetrain%20design,0.0197,0.0348,-0.015099999999999999,0.015099999999999999,0.015099999999999999
Rprec,enwiki:Electric%20car/Performance/Acceleration%20and%20drivetrain%20design,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Performance/Acceleration%20and%20drivetrain%20design,0.0556,0.1,-0.04440000000000001,0.04440000000000001,0.04440000000000001
P_20,enwiki:Electric%20car/Performance/Acceleration%20and%20drivetrain%20design,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Performance/Acceleration%20and%20drivetrain%20design,0.25,0.25,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Performance/Acceleration%20and%20drivetrain%20design,0.0919,0.1128,-0.020900000000000002,0.020900000000000002,0.020900000000000002
map,enwiki:Electric%20car/Politics,0.0,0.0,0.0,0.0,0.0
Rprec,enwiki:Electric%20car/Politics,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Politics,0.0,0.0,0.0,0.0,0.0
P_20,enwiki:Electric%20car/Politics,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Politics,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Politics,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Racing,0.0357,0.009,0.0267,-0.0267,0.0267
Rprec,enwiki:Electric%20car/Racing,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Racing,0.0588,0.0196,0.0392,-0.0392,0.0392
P_20,enwiki:Electric%20car/Racing,0.05,0.0,0.05,-0.05,0.05
recall_40,enwiki:Electric%20car/Racing,0.5,0.0,0.5,-0.5,0.5
ndcg_cut_20,enwiki:Electric%20car/Racing,0.0936,0.0,0.0936,-0.0936,0.0936
map,enwiki:Electric%20car/Safety,0.0,0.0,0.0,0.0,0.0
Rprec,enwiki:Electric%20car/Safety,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Safety,0.0,0.0,0.0,0.0,0.0
P_20,enwiki:Electric%20car/Safety,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Safety,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Safety,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Safety/Hazard%20to%20pedestrians,0.0124,0.0257,-0.013300000000000001,0.013300000000000001,0.013300000000000001
Rprec,enwiki:Electric%20car/Safety/Hazard%20to%20pedestrians,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Safety/Hazard%20to%20pedestrians,0.0222,0.0526,-0.0304,0.0304,0.0304
P_20,enwiki:Electric%20car/Safety/Hazard%20to%20pedestrians,0.0,0.05,-0.05,0.05,0.05
recall_40,enwiki:Electric%20car/Safety/Hazard%20to%20pedestrians,0.0,0.3333,-0.3333,0.3333,0.3333
ndcg_cut_20,enwiki:Electric%20car/Safety/Hazard%20to%20pedestrians,0.0,0.1086,-0.1086,0.1086,0.1086
map,enwiki:Electric%20car/Safety/Risk%20of%20fire,0.0004,0.0022,-0.0018000000000000002,0.0018000000000000002,0.0018000000000000002
Rprec,enwiki:Electric%20car/Safety/Risk%20of%20fire,0.0,0.0,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Safety/Risk%20of%20fire,0.0012,0.0035,-0.0023,0.0023,0.0023
P_20,enwiki:Electric%20car/Safety/Risk%20of%20fire,0.0,0.0,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Safety/Risk%20of%20fire,0.0,0.0,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Safety/Risk%20of%20fire,0.0,0.0,0.0,0.0,0.0
map,enwiki:Electric%20car/Safety/Vehicle%20safety,0.2555,0.2625,-0.007000000000000006,0.007000000000000006,0.007000000000000006
Rprec,enwiki:Electric%20car/Safety/Vehicle%20safety,0.5,0.5,0.0,0.0,0.0
recip_rank,enwiki:Electric%20car/Safety/Vehicle%20safety,0.5,0.5,0.0,0.0,0.0
P_20,enwiki:Electric%20car/Safety/Vehicle%20safety,0.05,0.05,0.0,0.0,0.0
recall_40,enwiki:Electric%20car/Safety/Vehicle%20safety,0.5,0.5,0.0,0.0,0.0
ndcg_cut_20,enwiki:Electric%20car/Safety/Vehicle%20safety,0.3869,0.3869,0.0,0.0,0.0
map,enwiki:Electric%20car/Terminology,0.0769,0.3333,-0.25639999999999996,0.25639999999999996,0.25639999999999996
Rprec,enwiki:Electric%20car/Terminology,0.0,0.0,0.0,0.0,0.0
